[2025-05-05 19:04:14,588][generator][INFO] - Start generate dataset.
[2025-05-05 19:04:14,591][generator][INFO] - Config:
data_generator:
  model_name: VGG19
  dataset_name: CIFAR100
  big_batch_size: 500
  small_batch_size: 128
  num_workers: 4
  target: generate_dataset.VGG_generator.VGG19_on_CIFAR100_generator
  cfg:
    speed_up:
    - 3.0
    - 4.0
    method: ${method}
    model_name: ${data_generator.model_name}
    dataset_name: ${data_generator.dataset_name}
_recursive_: true
level: 2
index: 0
num: 4
num_proc: 1
method: group_sl
name: ${data_generator.model_name}_on_${data_generator.dataset_name}
model_name: ${data_generator.model_name}
dataset_name: ${data_generator.dataset_name}
save_path: ../dataset_model/${name}_level_${level}_${index}
dataset_path: ../dataset/${data_generator.dataset_name}
cache_path: .cache/${index}
generator:
  _target_: ${data_generator.target}
  _recursive_: true
  _partial_: true
  level: ${level}
  method: ${method}
  num: ${num}
  cfg: ${data_generator.cfg}
  cfg_big_dataset: ${big_batch_dataset}
  cfg_small_dataset: ${small_batch_dataset}
dataset:
  dataset_name: ${data_generator.dataset_name}
  num_workers: ${data_generator.num_workers}
  big_batch: ${data_generator.big_batch_size}
  small_batch: ${data_generator.small_batch_size}
  dataset_path: ${dataset_path}
big_batch_dataset:
  dataset_name: ${dataset.dataset_name}
  batch_size: ${dataset.big_batch}
  num_workers: ${dataset.num_workers}
  dataset_path: ${dataset.dataset_path}
small_batch_dataset:
  dataset_name: ${dataset.dataset_name}
  batch_size: ${dataset.small_batch}
  num_workers: ${dataset.num_workers}
  dataset_path: ${dataset.dataset_path}

Generating train split: 0 examples [00:00, ? examples/s]Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
[2025-05-05 19:04:26,355][train][INFO] - Before training : Train Acc=0.0091  Val Acc=0.0094
[2025-05-05 19:04:34,174][train][INFO] - Epoch 1/200, Val Acc=0.0848, Val Loss=3.8863, lr=0.1000
[2025-05-05 19:07:39,062][train][INFO] - Epoch 25/200, Val Acc=0.4016, Val Loss=2.4321, lr=0.1000
[2025-05-05 19:07:47,011][train][INFO] - Epoch 26/200, Val Acc=0.4691, Val Loss=2.0751, lr=0.1000
[2025-05-05 19:07:54,999][train][INFO] - Epoch 27/200, Val Acc=0.4649, Val Loss=2.0718, lr=0.1000
[2025-05-05 19:08:02,740][train][INFO] - Epoch 28/200, Val Acc=0.4182, Val Loss=2.3304, lr=0.1000
[2025-05-05 19:08:10,414][train][INFO] - Epoch 29/200, Val Acc=0.4416, Val Loss=2.1843, lr=0.1000
[2025-05-05 19:08:18,230][train][INFO] - Epoch 30/200, Val Acc=0.4488, Val Loss=2.1769, lr=0.1000
[2025-05-05 19:08:25,817][train][INFO] - Epoch 31/200, Val Acc=0.4503, Val Loss=2.2933, lr=0.1000
[2025-05-05 19:08:33,325][train][INFO] - Epoch 32/200, Val Acc=0.4760, Val Loss=2.0575, lr=0.1000
[2025-05-05 19:08:41,142][train][INFO] - Epoch 33/200, Val Acc=0.4863, Val Loss=1.9756, lr=0.1000
[2025-05-05 19:08:49,195][train][INFO] - Epoch 34/200, Val Acc=0.4575, Val Loss=2.1355, lr=0.1000
[2025-05-05 19:08:56,939][train][INFO] - Epoch 35/200, Val Acc=0.4991, Val Loss=1.9312, lr=0.1000
[2025-05-05 19:09:04,570][train][INFO] - Epoch 36/200, Val Acc=0.4811, Val Loss=2.0150, lr=0.1000
[2025-05-05 19:09:12,249][train][INFO] - Epoch 37/200, Val Acc=0.4943, Val Loss=1.9882, lr=0.1000
[2025-05-05 19:09:19,876][train][INFO] - Epoch 38/200, Val Acc=0.5151, Val Loss=1.8561, lr=0.1000
[2025-05-05 19:09:27,676][train][INFO] - Epoch 39/200, Val Acc=0.4683, Val Loss=2.2016, lr=0.1000
[2025-05-05 19:09:35,581][train][INFO] - Epoch 40/200, Val Acc=0.4485, Val Loss=2.2294, lr=0.1000
[2025-05-05 19:09:43,388][train][INFO] - Epoch 41/200, Val Acc=0.5044, Val Loss=1.9073, lr=0.1000
[2025-05-05 19:09:51,262][train][INFO] - Epoch 42/200, Val Acc=0.5069, Val Loss=1.8962, lr=0.1000
[2025-05-05 19:09:58,868][train][INFO] - Epoch 43/200, Val Acc=0.4978, Val Loss=1.9970, lr=0.1000
[2025-05-05 19:10:06,560][train][INFO] - Epoch 44/200, Val Acc=0.4732, Val Loss=2.1347, lr=0.1000
[2025-05-05 19:10:14,266][train][INFO] - Epoch 45/200, Val Acc=0.5092, Val Loss=1.8949, lr=0.1000
[2025-05-05 19:10:22,227][train][INFO] - Epoch 46/200, Val Acc=0.4306, Val Loss=2.3620, lr=0.1000
[2025-05-05 19:10:30,093][train][INFO] - Epoch 47/200, Val Acc=0.4823, Val Loss=2.0492, lr=0.1000
[2025-05-05 19:10:37,841][train][INFO] - Epoch 48/200, Val Acc=0.4740, Val Loss=2.0781, lr=0.1000
[2025-05-05 19:10:45,545][train][INFO] - Epoch 49/200, Val Acc=0.4303, Val Loss=2.3809, lr=0.1000
[2025-05-05 19:10:53,218][train][INFO] - Epoch 50/200, Val Acc=0.4829, Val Loss=2.0382, lr=0.1000
[2025-05-05 19:11:00,923][train][INFO] - Epoch 51/200, Val Acc=0.4322, Val Loss=2.3824, lr=0.1000
[2025-05-05 19:11:08,606][train][INFO] - Epoch 52/200, Val Acc=0.4968, Val Loss=2.0180, lr=0.1000
[2025-05-05 19:11:16,341][train][INFO] - Epoch 53/200, Val Acc=0.5138, Val Loss=1.8553, lr=0.1000
[2025-05-05 19:11:24,020][train][INFO] - Epoch 54/200, Val Acc=0.4683, Val Loss=2.1667, lr=0.1000
[2025-05-05 19:11:31,782][train][INFO] - Epoch 55/200, Val Acc=0.5185, Val Loss=1.8728, lr=0.1000
[2025-05-05 19:11:39,430][train][INFO] - Epoch 56/200, Val Acc=0.4375, Val Loss=2.3261, lr=0.1000
[2025-05-05 19:11:47,208][train][INFO] - Epoch 57/200, Val Acc=0.4681, Val Loss=2.1329, lr=0.1000
[2025-05-05 19:11:54,996][train][INFO] - Epoch 58/200, Val Acc=0.4893, Val Loss=2.0475, lr=0.1000
[2025-05-05 19:12:02,662][train][INFO] - Epoch 59/200, Val Acc=0.4915, Val Loss=2.0210, lr=0.1000
[2025-05-05 19:12:10,364][train][INFO] - Epoch 60/200, Val Acc=0.4734, Val Loss=2.1690, lr=0.1000
[2025-05-05 19:12:18,193][train][INFO] - Epoch 61/200, Val Acc=0.5193, Val Loss=1.8734, lr=0.1000
[2025-05-05 19:12:25,791][train][INFO] - Epoch 62/200, Val Acc=0.5126, Val Loss=1.9333, lr=0.1000
[2025-05-05 19:12:33,493][train][INFO] - Epoch 63/200, Val Acc=0.4482, Val Loss=2.2664, lr=0.1000
[2025-05-05 19:12:41,301][train][INFO] - Epoch 64/200, Val Acc=0.4704, Val Loss=2.1155, lr=0.1000
[2025-05-05 19:12:49,183][train][INFO] - Epoch 65/200, Val Acc=0.5307, Val Loss=1.8057, lr=0.1000
[2025-05-05 19:12:56,815][train][INFO] - Epoch 66/200, Val Acc=0.4733, Val Loss=2.0774, lr=0.1000
[2025-05-05 19:13:04,526][train][INFO] - Epoch 67/200, Val Acc=0.4385, Val Loss=2.4351, lr=0.1000
[2025-05-05 19:13:12,321][train][INFO] - Epoch 68/200, Val Acc=0.4721, Val Loss=2.1240, lr=0.1000
[2025-05-05 19:13:19,888][train][INFO] - Epoch 69/200, Val Acc=0.5408, Val Loss=1.7641, lr=0.1000
[2025-05-05 19:13:27,633][train][INFO] - Epoch 70/200, Val Acc=0.4803, Val Loss=2.0878, lr=0.1000
[2025-05-05 19:13:35,313][train][INFO] - Epoch 71/200, Val Acc=0.5156, Val Loss=1.8988, lr=0.1000
[2025-05-05 19:13:42,975][train][INFO] - Epoch 72/200, Val Acc=0.5055, Val Loss=1.8996, lr=0.1000
[2025-05-05 19:13:50,721][train][INFO] - Epoch 73/200, Val Acc=0.4771, Val Loss=2.1749, lr=0.1000
[2025-05-05 19:13:58,427][train][INFO] - Epoch 74/200, Val Acc=0.5494, Val Loss=1.7269, lr=0.1000
[2025-05-05 19:14:06,205][train][INFO] - Epoch 75/200, Val Acc=0.5102, Val Loss=1.9140, lr=0.1000
[2025-05-05 19:14:13,915][train][INFO] - Epoch 76/200, Val Acc=0.4949, Val Loss=2.0309, lr=0.1000
[2025-05-05 19:14:21,503][train][INFO] - Epoch 77/200, Val Acc=0.4976, Val Loss=1.9981, lr=0.1000
[2025-05-05 19:14:29,003][train][INFO] - Epoch 78/200, Val Acc=0.5251, Val Loss=1.8697, lr=0.1000
[2025-05-05 19:14:36,574][train][INFO] - Epoch 79/200, Val Acc=0.4659, Val Loss=2.2844, lr=0.1000
[2025-05-05 19:14:44,287][train][INFO] - Epoch 80/200, Val Acc=0.5037, Val Loss=1.9255, lr=0.1000
[2025-05-05 19:14:51,920][train][INFO] - Epoch 81/200, Val Acc=0.4976, Val Loss=2.0108, lr=0.1000
[2025-05-05 19:14:59,817][train][INFO] - Epoch 82/200, Val Acc=0.4870, Val Loss=2.0530, lr=0.1000
[2025-05-05 19:15:07,621][train][INFO] - Epoch 83/200, Val Acc=0.5051, Val Loss=1.9504, lr=0.1000
[2025-05-05 19:15:15,398][train][INFO] - Epoch 84/200, Val Acc=0.5067, Val Loss=1.9299, lr=0.1000
[2025-05-05 19:15:23,212][train][INFO] - Epoch 85/200, Val Acc=0.4823, Val Loss=2.0806, lr=0.1000
[2025-05-05 19:15:31,068][train][INFO] - Epoch 86/200, Val Acc=0.5229, Val Loss=1.8673, lr=0.1000
[2025-05-05 19:15:38,795][train][INFO] - Epoch 87/200, Val Acc=0.5105, Val Loss=1.8939, lr=0.1000
[2025-05-05 19:15:46,746][train][INFO] - Epoch 88/200, Val Acc=0.5239, Val Loss=1.8554, lr=0.1000
[2025-05-05 19:15:54,428][train][INFO] - Epoch 89/200, Val Acc=0.4983, Val Loss=1.9786, lr=0.1000
[2025-05-05 19:16:02,276][train][INFO] - Epoch 90/200, Val Acc=0.4886, Val Loss=2.0446, lr=0.1000
[2025-05-05 19:16:10,123][train][INFO] - Epoch 91/200, Val Acc=0.5305, Val Loss=1.8534, lr=0.1000
[2025-05-05 19:16:17,920][train][INFO] - Epoch 92/200, Val Acc=0.5271, Val Loss=1.8889, lr=0.1000
[2025-05-05 19:16:25,657][train][INFO] - Epoch 93/200, Val Acc=0.5191, Val Loss=1.8759, lr=0.1000
[2025-05-05 19:16:33,499][train][INFO] - Epoch 94/200, Val Acc=0.4875, Val Loss=2.0242, lr=0.1000
[2025-05-05 19:16:41,329][train][INFO] - Epoch 95/200, Val Acc=0.4968, Val Loss=2.0570, lr=0.1000
[2025-05-05 19:16:49,017][train][INFO] - Epoch 96/200, Val Acc=0.5233, Val Loss=1.8605, lr=0.1000
[2025-05-05 19:16:56,771][train][INFO] - Epoch 97/200, Val Acc=0.4858, Val Loss=2.0796, lr=0.1000
[2025-05-05 19:17:04,383][train][INFO] - Epoch 98/200, Val Acc=0.5385, Val Loss=1.7717, lr=0.1000
[2025-05-05 19:17:11,982][train][INFO] - Epoch 99/200, Val Acc=0.4639, Val Loss=2.2248, lr=0.1000
[2025-05-05 19:17:19,558][train][INFO] - Epoch 100/200, Val Acc=0.5228, Val Loss=1.8880, lr=0.1000
[2025-05-05 19:17:27,388][train][INFO] - Epoch 101/200, Val Acc=0.6981, Val Loss=1.0888, lr=0.0100
[2025-05-05 19:17:35,307][train][INFO] - Epoch 102/200, Val Acc=0.7108, Val Loss=1.0479, lr=0.0100
[2025-05-05 19:17:43,130][train][INFO] - Epoch 103/200, Val Acc=0.7128, Val Loss=1.0484, lr=0.0100
[2025-05-05 19:17:50,802][train][INFO] - Epoch 104/200, Val Acc=0.7140, Val Loss=1.0453, lr=0.0100
[2025-05-05 19:17:58,412][train][INFO] - Epoch 105/200, Val Acc=0.7171, Val Loss=1.0637, lr=0.0100
[2025-05-05 19:18:06,195][train][INFO] - Epoch 106/200, Val Acc=0.7156, Val Loss=1.0813, lr=0.0100
[2025-05-05 19:18:13,677][train][INFO] - Epoch 107/200, Val Acc=0.7097, Val Loss=1.1086, lr=0.0100
[2025-05-05 19:18:21,423][train][INFO] - Epoch 108/200, Val Acc=0.7173, Val Loss=1.1149, lr=0.0100
[2025-05-05 19:18:29,368][train][INFO] - Epoch 109/200, Val Acc=0.7143, Val Loss=1.1155, lr=0.0100
[2025-05-05 19:18:37,025][train][INFO] - Epoch 110/200, Val Acc=0.7135, Val Loss=1.1445, lr=0.0100
[2025-05-05 19:18:44,607][train][INFO] - Epoch 111/200, Val Acc=0.7079, Val Loss=1.1775, lr=0.0100
[2025-05-05 19:18:52,442][train][INFO] - Epoch 112/200, Val Acc=0.7126, Val Loss=1.1841, lr=0.0100
[2025-05-05 19:19:00,159][train][INFO] - Epoch 113/200, Val Acc=0.7063, Val Loss=1.2353, lr=0.0100
[2025-05-05 19:19:07,931][train][INFO] - Epoch 114/200, Val Acc=0.6956, Val Loss=1.2666, lr=0.0100
[2025-05-05 19:19:15,802][train][INFO] - Epoch 115/200, Val Acc=0.7078, Val Loss=1.2524, lr=0.0100
[2025-05-05 19:19:23,434][train][INFO] - Epoch 116/200, Val Acc=0.7088, Val Loss=1.2517, lr=0.0100
[2025-05-05 19:19:31,187][train][INFO] - Epoch 117/200, Val Acc=0.7068, Val Loss=1.2775, lr=0.0100
[2025-05-05 19:19:38,965][train][INFO] - Epoch 118/200, Val Acc=0.6973, Val Loss=1.3115, lr=0.0100
[2025-05-05 19:19:46,737][train][INFO] - Epoch 119/200, Val Acc=0.6888, Val Loss=1.3541, lr=0.0100
[2025-05-05 19:19:54,482][train][INFO] - Epoch 120/200, Val Acc=0.6897, Val Loss=1.3613, lr=0.0100
[2025-05-05 19:20:02,035][train][INFO] - Epoch 121/200, Val Acc=0.6933, Val Loss=1.3409, lr=0.0100
[2025-05-05 19:20:09,817][train][INFO] - Epoch 122/200, Val Acc=0.6866, Val Loss=1.3675, lr=0.0100
[2025-05-05 19:20:17,579][train][INFO] - Epoch 123/200, Val Acc=0.6835, Val Loss=1.4160, lr=0.0100
[2025-05-05 19:20:25,471][train][INFO] - Epoch 124/200, Val Acc=0.6898, Val Loss=1.3442, lr=0.0100
[2025-05-05 19:20:33,363][train][INFO] - Epoch 125/200, Val Acc=0.6978, Val Loss=1.3135, lr=0.0100
[2025-05-05 19:20:41,370][train][INFO] - Epoch 126/200, Val Acc=0.6820, Val Loss=1.3970, lr=0.0100
[2025-05-05 19:20:49,219][train][INFO] - Epoch 127/200, Val Acc=0.6904, Val Loss=1.3565, lr=0.0100
[2025-05-05 19:20:57,095][train][INFO] - Epoch 128/200, Val Acc=0.6753, Val Loss=1.4503, lr=0.0100
[2025-05-05 19:21:04,852][train][INFO] - Epoch 129/200, Val Acc=0.6734, Val Loss=1.4482, lr=0.0100
[2025-05-05 19:21:12,608][train][INFO] - Epoch 130/200, Val Acc=0.6818, Val Loss=1.3915, lr=0.0100
[2025-05-05 19:21:20,322][train][INFO] - Epoch 131/200, Val Acc=0.6713, Val Loss=1.4726, lr=0.0100
[2025-05-05 19:21:28,017][train][INFO] - Epoch 132/200, Val Acc=0.6864, Val Loss=1.4119, lr=0.0100
[2025-05-05 19:21:35,739][train][INFO] - Epoch 133/200, Val Acc=0.6750, Val Loss=1.4558, lr=0.0100
[2025-05-05 19:21:43,379][train][INFO] - Epoch 134/200, Val Acc=0.6827, Val Loss=1.4468, lr=0.0100
[2025-05-05 19:21:50,999][train][INFO] - Epoch 135/200, Val Acc=0.6721, Val Loss=1.4675, lr=0.0100
[2025-05-05 19:21:58,679][train][INFO] - Epoch 136/200, Val Acc=0.6868, Val Loss=1.4003, lr=0.0100
[2025-05-05 19:22:06,383][train][INFO] - Epoch 137/200, Val Acc=0.6731, Val Loss=1.4707, lr=0.0100
[2025-05-05 19:22:14,212][train][INFO] - Epoch 138/200, Val Acc=0.6801, Val Loss=1.4329, lr=0.0100
[2025-05-05 19:22:22,041][train][INFO] - Epoch 139/200, Val Acc=0.6775, Val Loss=1.4532, lr=0.0100
[2025-05-05 19:22:29,775][train][INFO] - Epoch 140/200, Val Acc=0.6739, Val Loss=1.5067, lr=0.0100
[2025-05-05 19:22:37,476][train][INFO] - Epoch 141/200, Val Acc=0.6703, Val Loss=1.5061, lr=0.0100
[2025-05-05 19:22:45,069][train][INFO] - Epoch 142/200, Val Acc=0.6796, Val Loss=1.4549, lr=0.0100
[2025-05-05 19:22:52,734][train][INFO] - Epoch 143/200, Val Acc=0.6780, Val Loss=1.4411, lr=0.0100
[2025-05-05 19:23:00,418][train][INFO] - Epoch 144/200, Val Acc=0.6738, Val Loss=1.4316, lr=0.0100
[2025-05-05 19:23:08,263][train][INFO] - Epoch 145/200, Val Acc=0.6772, Val Loss=1.4380, lr=0.0100
[2025-05-05 19:23:15,984][train][INFO] - Epoch 146/200, Val Acc=0.6864, Val Loss=1.4206, lr=0.0100
[2025-05-05 19:23:23,729][train][INFO] - Epoch 147/200, Val Acc=0.6666, Val Loss=1.5163, lr=0.0100
[2025-05-05 19:23:31,501][train][INFO] - Epoch 148/200, Val Acc=0.6798, Val Loss=1.4419, lr=0.0100
[2025-05-05 19:23:39,318][train][INFO] - Epoch 149/200, Val Acc=0.6728, Val Loss=1.5249, lr=0.0100
[2025-05-05 19:23:46,911][train][INFO] - Epoch 150/200, Val Acc=0.6783, Val Loss=1.4929, lr=0.0100
[2025-05-05 19:23:54,537][train][INFO] - Epoch 151/200, Val Acc=0.7251, Val Loss=1.2449, lr=0.0010
[2025-05-05 19:24:02,155][train][INFO] - Epoch 152/200, Val Acc=0.7303, Val Loss=1.2448, lr=0.0010
[2025-05-05 19:24:09,965][train][INFO] - Epoch 153/200, Val Acc=0.7300, Val Loss=1.2504, lr=0.0010
[2025-05-05 19:24:17,717][train][INFO] - Epoch 154/200, Val Acc=0.7333, Val Loss=1.2504, lr=0.0010
[2025-05-05 19:24:25,469][train][INFO] - Epoch 155/200, Val Acc=0.7314, Val Loss=1.2698, lr=0.0010
[2025-05-05 19:24:33,426][train][INFO] - Epoch 156/200, Val Acc=0.7321, Val Loss=1.2650, lr=0.0010
[2025-05-05 19:24:41,102][train][INFO] - Epoch 157/200, Val Acc=0.7322, Val Loss=1.2730, lr=0.0010
[2025-05-05 19:24:48,882][train][INFO] - Epoch 158/200, Val Acc=0.7342, Val Loss=1.2753, lr=0.0010
[2025-05-05 19:24:56,670][train][INFO] - Epoch 159/200, Val Acc=0.7361, Val Loss=1.2831, lr=0.0010
[2025-05-05 19:25:04,313][train][INFO] - Epoch 160/200, Val Acc=0.7359, Val Loss=1.2824, lr=0.0010
[2025-05-05 19:25:11,983][train][INFO] - Epoch 161/200, Val Acc=0.7345, Val Loss=1.2874, lr=0.0010
[2025-05-05 19:25:19,689][train][INFO] - Epoch 162/200, Val Acc=0.7327, Val Loss=1.2833, lr=0.0010
[2025-05-05 19:25:27,363][train][INFO] - Epoch 163/200, Val Acc=0.7325, Val Loss=1.2996, lr=0.0010
[2025-05-05 19:25:35,210][train][INFO] - Epoch 164/200, Val Acc=0.7352, Val Loss=1.2961, lr=0.0010
[2025-05-05 19:25:43,137][train][INFO] - Epoch 165/200, Val Acc=0.7349, Val Loss=1.2987, lr=0.0010
[2025-05-05 19:25:50,963][train][INFO] - Epoch 166/200, Val Acc=0.7349, Val Loss=1.2966, lr=0.0010
[2025-05-05 19:25:58,555][train][INFO] - Epoch 167/200, Val Acc=0.7363, Val Loss=1.3014, lr=0.0010
[2025-05-05 19:26:06,446][train][INFO] - Epoch 168/200, Val Acc=0.7334, Val Loss=1.3084, lr=0.0010
[2025-05-05 19:26:14,144][train][INFO] - Epoch 169/200, Val Acc=0.7350, Val Loss=1.3018, lr=0.0010
[2025-05-05 19:26:21,892][train][INFO] - Epoch 170/200, Val Acc=0.7358, Val Loss=1.3015, lr=0.0010
[2025-05-05 19:26:29,693][train][INFO] - Epoch 171/200, Val Acc=0.7352, Val Loss=1.3017, lr=0.0010
[2025-05-05 19:26:37,413][train][INFO] - Epoch 172/200, Val Acc=0.7359, Val Loss=1.3018, lr=0.0010
[2025-05-05 19:26:45,293][train][INFO] - Epoch 173/200, Val Acc=0.7379, Val Loss=1.3106, lr=0.0010
[2025-05-05 19:26:53,030][train][INFO] - Epoch 174/200, Val Acc=0.7377, Val Loss=1.3088, lr=0.0010
[2025-05-05 19:27:00,787][train][INFO] - Epoch 175/200, Val Acc=0.7333, Val Loss=1.3183, lr=0.0010
[2025-05-05 19:27:08,679][train][INFO] - Epoch 176/200, Val Acc=0.7354, Val Loss=1.3122, lr=0.0010
[2025-05-05 19:27:16,418][train][INFO] - Epoch 177/200, Val Acc=0.7372, Val Loss=1.3081, lr=0.0010
[2025-05-05 19:27:24,188][train][INFO] - Epoch 178/200, Val Acc=0.7375, Val Loss=1.3077, lr=0.0010
[2025-05-05 19:27:31,970][train][INFO] - Epoch 179/200, Val Acc=0.7371, Val Loss=1.3070, lr=0.0010
[2025-05-05 19:27:39,754][train][INFO] - Epoch 180/200, Val Acc=0.7360, Val Loss=1.3073, lr=0.0010
[2025-05-05 19:27:47,492][train][INFO] - Epoch 181/200, Val Acc=0.7364, Val Loss=1.3090, lr=0.0001
[2025-05-05 19:27:55,247][train][INFO] - Epoch 182/200, Val Acc=0.7371, Val Loss=1.3034, lr=0.0001
[2025-05-05 19:28:03,147][train][INFO] - Epoch 183/200, Val Acc=0.7369, Val Loss=1.3052, lr=0.0001
[2025-05-05 19:28:11,106][train][INFO] - Epoch 184/200, Val Acc=0.7365, Val Loss=1.3061, lr=0.0001
[2025-05-05 19:28:18,922][train][INFO] - Epoch 185/200, Val Acc=0.7368, Val Loss=1.3058, lr=0.0001
[2025-05-05 19:28:26,646][train][INFO] - Epoch 186/200, Val Acc=0.7363, Val Loss=1.3052, lr=0.0001
[2025-05-05 19:28:34,258][train][INFO] - Epoch 187/200, Val Acc=0.7372, Val Loss=1.3066, lr=0.0001
[2025-05-05 19:28:42,278][train][INFO] - Epoch 188/200, Val Acc=0.7369, Val Loss=1.3028, lr=0.0001
[2025-05-05 19:28:50,181][train][INFO] - Epoch 189/200, Val Acc=0.7366, Val Loss=1.3088, lr=0.0001
[2025-05-05 19:28:57,990][train][INFO] - Epoch 190/200, Val Acc=0.7375, Val Loss=1.3018, lr=0.0001
[2025-05-05 19:29:05,887][train][INFO] - Epoch 191/200, Val Acc=0.7382, Val Loss=1.3068, lr=0.0001
[2025-05-05 19:29:13,570][train][INFO] - Epoch 192/200, Val Acc=0.7360, Val Loss=1.3123, lr=0.0001
[2025-05-05 19:29:21,104][train][INFO] - Epoch 193/200, Val Acc=0.7361, Val Loss=1.3112, lr=0.0001
[2025-05-05 19:29:28,920][train][INFO] - Epoch 194/200, Val Acc=0.7365, Val Loss=1.3109, lr=0.0001
[2025-05-05 19:29:36,601][train][INFO] - Epoch 195/200, Val Acc=0.7380, Val Loss=1.3080, lr=0.0001
